Datetime,Strain1,Strain2,Strain3,Strain4,yandaoWD,chedaoWD,W
2017/12/3,-101.2299221,-88.64911223,-150.6448356,-160.1837479,-8.346894,-10.612794,-3.36
2017/12/4,-100.8734066,-89.64102928,-151.0058436,-160.4529608,-8.425202,-10.878998,-3.43
2017/12/5,-100.3973737,-91.11569875,-153.3990836,-158.2419679,-8.822084,-11.70868,-3.5
2017/12/6,-105.6528942,-91.51300018,-156.792257,-159.8640437,-9.28647,-12.84494,-3.55
2017/12/7,-109.0243735,-92.93987039,-159.4492937,-160.4860912,-8.906586,-11.115906,-3.61
2017/12/8,-110.7071227,-93.78129745,-162.2242643,-161.9473558,-9.074158,-11.199342,-3.71
2017/12/9,-112.8810488,-94.09273101,-165.293879,-160.6055753,-9.519928,-12.71933,-3.8
2017/12/10,-116.4925283,-93.23195693,-167.4086564,-162.4486583,-9.564148,-12.401122,-3.91
2017/12/11,-117.5398045,-92.20325809,-168.3932522,-159.5275906,-9.462982,-12.451966,-4.1
2017/12/12,-121.9847264,-89.60628241,-167.3042795,-161.7836662,-9.261536,-12.19632,-4.33
2017/12/13,-118.4647726,-88.5334895,-166.1015606,-159.3917333,-9.764222,-13.054688,-4.54
2017/12/14,-116.9355914,-86.79932881,-163.6800209,-156.662707,-9.959474,-13.325378,-4.7
2017/12/16,-118.549736,-87.07230976,-159.8748683,-160.7028582,-10.302582,-13.104522,-4.88
2017/12/17,-119.6179657,-87.77781138,-160.6263844,-161.4545969,-10.785158,-14.629302,-4.87
2017/12/18,-120.1957791,-89.89888138,-163.6989288,-165.7032018,-10.612916,-14.254792,-4.86
2017/12/19,-122.1494807,-90.93433037,-164.9095083,-168.2622666,-10.766602,-14.316224,-4.85
2017/12/20,-123.3379617,-93.28836325,-168.381169,-169.1956972,-10.95456,-14.421998,-4.88
2017/12/21,-125.4234161,-93.3453818,-168.9695284,-172.7119234,-10.639344,-13.749878,-4.9
2017/12/22,-126.6654433,-92.8769881,-168.5200097,-173.4771125,-10.237306,-11.924286,-4.94
2017/12/23,-125.5869937,-93.00958769,-168.6376812,-174.2736888,-9.915834,-11.445344,-5
2017/12/24,-122.6315062,-91.84597365,-166.5567958,-171.9257505,-9.95273,-12.10617,-5.07
2017/12/25,-121.9219265,-91.10226945,-166.6623499,-170.7168105,-10.24518,-12.743286,-5.14
2017/12/26,-123.1917792,-91.36520178,-167.5438288,-171.5689143,-10.379486,-12.85376,-5.18
2017/12/27,-122.9619434,-92.2097631,-168.3577153,-172.4546041,-10.149934,-12.034118,-5.24
2017/12/28,-123.1832312,-92.1393701,-168.2949046,-171.9743634,-10.21158,-12.124146,-5.27
2017/12/29,-120.351043,-91.91502403,-165.455297,-168.0538832,-10.378846,-12.738494,-5.29
2017/12/30,-121.9416002,-91.60648184,-163.7381876,-169.9601492,-10.212404,-12.244232,-5.33
2017/12/31,-122.9021001,-91.18823069,-164.1833122,-169.8529587,-10.418854,-13.049926,-5.32
2018/1/1,-123.7335344,-91.0989931,-164.9702555,-171.318134,-10.57486,-13.020202,-5.29
2018/1/2,-124.0970319,-92.59995731,-166.323747,-170.9141259,-10.46927,-12.528962,-5.24
2018/1/3,-120.0200913,-93.15260128,-165.6035117,-170.3185947,-10.719788,-13.546418,-5.25
2018/1/4,-116.500253,-94.1623483,-164.9208249,-166.2390177,-11.37729,-15.26233,-5.2
2018/1/5,-117.3595945,-96.76026582,-166.260965,-162.5262781,-12.398132,-17.385132,-5.1
2018/1/6,-124.5566417,-100.371532,-171.1275388,-169.2624615,-12.578918,-16.796356,-5.02
2018/1/7,-126.2128857,-102.7902724,-172.8545802,-170.2021518,-12.980926,-17.692016,-4.92
2018/1/8,-129.570839,-105.9164391,-176.5503329,-172.9854693,-13.16858,-17.706146,-4.81
2018/1/9,-136.1727502,-108.722463,-180.4706996,-178.5545742,-13.139344,-17.316772,-4.63
2018/1/10,-138.9592994,-110.4286967,-182.91099,-182.7090378,-12.73932,-16.336944,-4.46
2018/1/11,-141.0255517,-111.3074117,-184.6830487,-185.4919795,-13.001618,-16.723908,-4.31
2018/1/12,-139.3587624,-113.9709379,-187.8784762,-185.0051053,-12.693664,-16.350586,-4.19
2018/1/13,-141.413382,-114.5169038,-189.7619156,-186.4747484,-12.812134,-16.249726,-4.04
2018/1/14,-143.5776095,-116.7400787,-192.9482733,-187.6634257,-12.79477,-15.880036,-3.93
2018/1/15,-144.7852126,-117.1798768,-193.6781,-189.8780682,-12.503418,-15.058136,-3.9
2018/1/16,-143.1702663,-117.5022648,-193.4796682,-188.4868261,-12.141876,-14.03897,-3.9
2018/1/17,-141.3396797,-116.3671973,-190.6998622,-187.4114855,-12.456178,-15.157624,-3.92
2018/1/18,-141.5113765,-116.8257504,-189.7904252,-185.0647969,-12.1828,-14.160462,-3.95
2018/1/19,-142.4686341,-115.0761317,-187.510082,-187.1290618,-12.662232,-15.690216,-4.04
2018/1/20,-141.0189247,-115.5584997,-186.5853245,-182.8510596,-12.407654,-14.766082,-4.11
2018/1/21,-141.1183153,-114.8533026,-184.4752911,-183.2694202,-12.411958,-14.630616,-4.17
2018/1/22,-139.6711275,-114.9731995,-182.6838888,-182.9076553,-12.588348,-15.71344,-4.2
2018/1/23,-140.0522591,-115.1993944,-182.208451,-184.1472559,-12.278596,-14.310272,-4.25
2018/1/24,-137.406263,-116.1733251,-183.3135851,-180.3251368,-12.792786,-15.956086,-4.29
2018/1/25,-136.0712739,-118.5006516,-185.5484176,-178.2228587,-13.581024,-17.495056,-4.26
2018/1/26,-138.7903677,-120.9004638,-187.7315349,-179.7807715,-14.06665,-18.317962,-4.2
2018/1/27,-140.2184233,-123.0400777,-190.4791569,-179.8928529,-14.53,-19.53711,-4.05
2018/1/28,-142.8175852,-124.9229342,-192.572848,-180.1046901,-14.92743,-20.266052,-3.9
2018/1/29,-145.7469668,-126.8308269,-195.3271027,-182.3228486,-15.29712,-20.939484,-3.7
2018/1/30,-152.1498967,-128.6705834,-198.4764739,-187.0252148,-15.460694,-20.720582,-3.49
2018/1/31,-157.7124828,-130.8821026,-201.7625386,-194.0462952,-15.07895,-19.036316,-3.3
2018/2/1,-159.2354349,-131.0390594,-203.3043026,-195.6527134,-14.978302,-19.19748,-3.09
2018/2/2,-160.0772985,-131.8104383,-204.858772,-198.4625454,-14.496246,-17.62912,-2.91
2018/2/3,-158.7910541,-131.1860206,-204.3550841,-196.6203532,-14.482026,-18.0448,-2.8
2018/2/4,-158.2316481,-131.5961798,-205.9132572,-197.2271582,-14.754914,-18.58844,-2.71
2018/2/5,-159.6696605,-132.1072369,-207.5322385,-199.443438,-14.685608,-18.408326,-2.69
2018/2/6,-160.5074241,-132.8442938,-208.9285817,-201.3976547,-14.499786,-17.856384,-2.7
2018/2/7,-161.2409219,-133.0345186,-209.2164877,-202.3262761,-14.331726,-17.283874,-2.72
2018/2/8,-159.9485693,-132.2893131,-208.7326137,-202.0687461,-14.014802,-16.510192,-2.78
2018/2/9,-161.4140379,-130.956758,-207.9807767,-204.1089806,-13.696106,-15.38263,-2.84
2018/2/10,-157.7303054,-129.4630234,-205.4084218,-201.0055383,-13.136262,-14.249848,-3
2018/2/11,-154.5949179,-127.6843177,-203.3453398,-197.6164916,-13.40271,-15.532226,-3.2
2018/2/12,-153.4740721,-126.3946559,-201.9445964,-197.0184965,-13.143098,-14.734192,-3.42
2018/2/13,-153.2449642,-125.5991031,-201.4942272,-197.3279135,-13.170776,-15.380494,-3.63
2018/2/14,-152.5510424,-123.9662543,-200.0276576,-197.3754285,-12.747926,-13.849854,-3.85
2018/2/15,-149.0434986,-122.042214,-196.5717221,-192.6637365,-12.426514,-13.115876,-4.08
2018/2/16,-143.9690422,-120.9170197,-192.7881344,-189.1892483,-12.94513,-14.97992,-4.27
2018/2/17,-144.6848378,-120.0385543,-190.8614364,-190.0053635,-12.942628,-14.702392,-4.44
2018/2/18,-144.4270538,-119.7977482,-188.2076227,-188.8670788,-12.486114,-13.27237,-4.62
2018/2/19,-139.6390401,-119.1264731,-185.3802299,-185.4989079,-12.951996,-14.790252,-4.79
2018/2/20,-138.7993406,-118.9296697,-184.1365037,-185.0896631,-13.172852,-15.498962,-4.93
2018/2/21,-139.045789,-119.6317041,-182.4854219,-184.5774865,-13.379272,-16.003846,-5.03
2018/2/22,-139.3575636,-120.4694434,-182.2282896,-184.3342972,-13.504944,-16.12027,-5.06
2018/2/23,-142.7632154,-121.4262996,-183.0130265,-187.0770692,-13.41159,-15.671692,-5.08
2018/2/24,-143.341457,-122.1879249,-183.4404396,-190.8596948,-12.775574,-13.77298,-5.08
2018/2/25,-140.4635896,-121.4935229,-181.6321406,-188.6715106,-12.65033,-13.917968,-5.02
2018/2/26,-140.8452171,-121.6825974,-182.3603253,-187.4939367,-12.663148,-14.171386,-4.95
2018/2/27,-141.1108982,-120.7036535,-180.2291006,-188.6590463,-12.10254,-12.75174,-4.86
2018/2/28,-137.4369859,-120.354609,-176.0049102,-184.7480069,-12.187256,-13.159394,-4.78
2018/3/1,-137.4119946,-119.5634446,-172.4623871,-185.4375499,-11.990814,-12.808074,-4.73
2018/3/2,-135.4231592,-118.7770792,-170.1299853,-183.3726585,-11.8349,-11.913086,-4.7
2018/3/3,-134.7868508,-118.4076594,-167.9375314,-182.352115,-11.813904,-12.565734,-4.6
2018/3/4,-135.7128036,-117.0989136,-162.4897275,-183.3571851,-11.091432,-10.686952,-4.49
2018/3/5,-131.121077,-115.5637182,-156.6355575,-178.564649,-11.350618,-11.97583,-4.45
2018/3/6,-131.5679284,-114.4370635,-156.5034873,-178.7455126,-11.431092,-11.865356,-4.33
2018/3/7,-128.9561511,-115.8268469,-157.9084748,-175.5058125,-12.06012,-14.05606,-4.16
2018/3/8,-132.3783337,-117.300451,-160.739026,-178.1970812,-12.413544,-14.888062,-3.94
2018/3/9,-135.622272,-119.2413132,-163.8419941,-182.6116755,-12.300568,-14.478668,-3.7
2018/3/10,-138.4907333,-120.1126217,-166.7595972,-186.4873115,-11.996948,-13.356568,-3.43
2018/3/11,-138.7012932,-119.5792781,-166.1076965,-188.1460745,-11.3302,-11.793426,-3.28
2018/3/12,-137.3924029,-118.4843178,-165.2089801,-186.9241285,-10.951508,-11.022218,-3.2
2018/3/13,-135.3147825,-116.2982631,-161.676695,-186.8913653,-10.414368,-10.025574,-3.15
2018/3/14,-131.8929749,-114.0027889,-155.1439506,-185.0404571,-9.872804,-8.901948,-3.18
2018/3/15,-127.5442407,-111.1764341,-145.7794516,-182.5521161,-9.458924,-8.373658,-3.24
2018/3/16,-122.484047,-108.5078951,-138.6383499,-178.0720725,-9.131898,-7.417146,-3.36
2018/3/17,-122.2936749,-108.4924467,-141.2473737,-176.7418567,-9.989656,-10.327332,-3.42
2018/3/18,-121.2860819,-109.629376,-141.3333585,-174.1808262,-10.397278,-11.131012,-3.39
2018/3/19,-120.4083727,-111.3996408,-143.6291467,-172.3690502,-11.084566,-13.096252,-3.32
2018/3/20,-123.6685324,-113.2864727,-146.6598524,-174.8031101,-11.33484,-13.275634,-3.11
2018/3/21,-128.8332449,-114.9792123,-150.5791963,-178.0230581,-11.455078,-13.229614,-2.8
2018/3/22,-132.8313034,-116.7791036,-156.0386814,-183.3859214,-11.318788,-12.842956,-2.48
2018/3/23,-134.1411336,-117.2943558,-156.6243169,-185.8591528,-10.934724,-11.63556,-2.27
2018/3/24,-133.5582266,-116.0842492,-154.3647297,-188.4230997,-9.935486,-9.224518,-2.14
2018/3/25,-130.3992385,-114.1490981,-150.2376087,-186.1741075,-9.714082,-9.041504,-2.12
2018/3/26,-128.0235561,-112.5996832,-146.0011982,-183.9879685,-9.631624,-9.242706,-2.18
2018/3/27,-125.5048744,-111.1535607,-141.7168442,-182.6518648,-9.257448,-8.470276,-2.28
2018/3/28,-122.8992713,-109.2319155,-136.7270985,-181.6794658,-8.653076,-7.633302,-2.36
2018/3/29,-118.2612862,-106.3011959,-133.2739194,-179.0768474,-7.993348,-6.217774,-2.45
2018/3/30,-114.7429707,-103.4123139,-129.8905925,-176.7810431,-7.742006,-5.94336,-2.56
2018/3/31,-111.885155,-101.0821123,-125.6161262,-174.9458859,-7.469208,-5.779846,-2.66
2018/4/1,-108.8849562,-98.95543825,-123.2638227,-173.0209129,-7.22522,-5.08957,-2.77
2018/4/2,-106.3246018,-97.04380759,-118.2189216,-170.2004303,-7.045014,-5.004884,-2.88
2018/4/3,-103.3364715,-94.66418433,-111.3715411,-168.892542,-6.475464,-4.286194,-2.99
2018/4/4,-98.8214098,-90.61657618,-103.0091299,-165.7443973,-5.865724,-3.211152,-3.14
2018/4/5,-99.10480355,-90.9978413,-108.1498396,-164.8557198,-6.892274,-5.562988,-3.18
2018/4/6,-97.61547715,-93.25810091,-113.0432211,-156.980376,-8.59601,-10.011078,-3.16
2018/4/7,-104.9140412,-95.91134049,-120.4198902,-165.0009715,-8.58304,-9.332948,-3.2
2018/4/8,-108.5448358,-98.01654549,-128.8357176,-169.0181828,-8.638062,-9.414154,-3.19
2018/4/9,-109.6391636,-98.01769604,-131.5521796,-172.2132135,-8.085878,-7.917908,-3.2
2018/4/10,-108.2705463,-96.70828134,-130.7508645,-173.3668272,-7.39792,-6.232696,-3.23
2018/4/11,-103.3344406,-93.79350008,-125.5986283,-170.2058827,-6.590912,-4.624238,-3.24
2018/4/12,-99.29665013,-90.62347394,-118.1946762,-166.1190133,-6.274782,-4.038362,-3.3
2018/4/13,-98.04892783,-89.89278004,-112.2148714,-164.5321565,-6.819032,-5.925294,-3.26
2018/4/14,-97.45943777,-90.79546187,-113.9228409,-161.2491398,-7.638002,-7.62494,-3.16
2018/4/15,-100.8761187,-93.16964264,-119.8022005,-163.4322445,-7.912628,-8.25119,-2.95
2018/4/16,-104.8037083,-95.26662483,-126.0327224,-166.8536024,-7.818056,-7.789368,-2.68
2018/4/17,-106.2600049,-95.73087277,-130.370066,-170.2886806,-7.61557,-7.475494,-2.53
2018/4/18,-106.1748502,-95.46954736,-130.8172682,-171.3496168,-7.17273,-6.42157,-2.5
2018/4/19,-104.1473215,-93.703665,-127.7751513,-171.89397,-6.553316,-5.306764,-2.48
2018/4/20,-101.6046749,-91.65183073,-125.8349667,-170.0707686,-5.99991,-4.149476,-2.43
2018/4/21,-96.59048315,-89.12319965,-120.5825056,-168.1502163,-5.392488,-3.129334,-2.37
2018/4/22,-94.7321605,-87.21136942,-111.5947685,-164.8962493,-5.441102,-3.391816,-2.28
2018/4/23,-92.87792177,-86.42566435,-106.43323,-161.8897586,-6.097474,-4.95993,-2.15
2018/4/24,-95.64770061,-88.67334171,-110.6840348,-162.7868038,-6.700624,-6.30014,-1.78
2018/4/25,-99.28303986,-90.64625411,-114.4666248,-166.6160367,-6.564484,-5.92682,-1.35
2018/4/26,-100.0856241,-91.17926685,-116.4653725,-168.7941553,-6.428284,-5.719574,-1.12
2018/4/27,-100.2488569,-90.9561101,-116.7277775,-169.7297738,-6.262696,-5.176148,-1.07
2018/4/28,-99.11771525,-89.66524956,-113.7101352,-169.5066885,-5.75531,-4.4245,-1.05
2018/4/29,-95.55434123,-87.16506724,-108.4797324,-168.144036,-4.912354,-2.762574,-1.06
2018/4/30,-92.62443881,-84.53648889,-100.3534588,-165.2018691,-4.815644,-2.867004,-1.1
2018/5/1,-88.40593198,-82.17864434,-93.28796852,-163.6326086,-4.15912,-1.610566,-1.13
2018/5/2,-86.80457611,-81.34574335,-87.70859348,-161.6592925,-4.354524,-2.058228,-1.14
2018/5/3,-85.92765647,-79.9949491,-88.49535565,-161.7354822,-4.6904,-2.973572,-1.15
2018/5/4,-87.36673664,-80.22548473,-95.09600811,-163.3893453,-4.666626,-3.22284,-1.12
2018/5/5,-87.22884406,-80.59105574,-99.06730726,-164.491749,-4.420656,-2.797302,-0.96
2018/5/6,-84.03007782,-78.68507226,-92.16464458,-161.6547319,-3.976258,-1.6138,-0.76
2018/5/7,-84.70946712,-79.49372265,-90.48531461,-160.6862508,-4.862976,-3.561372,-0.51
2018/5/8,-87.67114035,-81.64956021,-95.21555574,-161.6220169,-5.042542,-3.92685,-0.28
2018/5/9,-88.90919935,-83.07451134,-98.04928962,-164.2124527,-5.000398,-4.224884,-0.03
2018/5/10,-90.08756719,-83.57256844,-101.896633,-166.7261773,-4.66562,-3.449158,0.26
2018/5/11,-90.54216546,-84.19536333,-105.1543249,-166.6388922,-4.933442,-3.947418,0.49
2018/5/12,-89.83182922,-84.49475612,-101.1771894,-166.0559748,-4.96692,-3.958404,0.6
2018/5/13,-90.32422355,-84.53546783,-97.13518118,-168.0083924,-4.506624,-3.148042,0.73
2018/5/14,-89.36575791,-83.77673756,-95.64013437,-166.2610122,-4.249544,-2.433808,0.83
2018/5/15,-85.095284,-81.01692122,-87.54905389,-165.5754564,-3.252138,-0.601746,0.92
2018/5/16,-82.04691793,-78.36006252,-80.11620537,-163.4289713,-2.71457,0.135192,0.98
2018/5/17,-77.31833842,-74.24129035,-72.14569267,-161.0065003,-1.891298,1.571624,0.95
2018/5/18,-72.90558599,-71.34465869,-64.9259587,-158.4249294,-1.409272,2.165282,0.9
2018/5/19,-72.84133357,-70.82022636,-61.82653106,-157.4434054,-2.308748,-0.030914,0.96
2018/5/20,-71.53393729,-69.87168975,-59.4201646,-155.2130382,-2.024964,0.462432,0.95
2018/5/21,-71.95244265,-70.28141214,-60.00854403,-155.3708794,-2.861206,-1.16446,1.04
2018/5/22,-72.57690747,-71.75755677,-62.40832719,-154.4123,-2.963654,-0.96402,1.19
2018/5/23,-76.10634932,-74.07480838,-69.29884784,-156.5443089,-3.76941,-3.224426,1.34
2018/5/24,-79.28991822,-75.59177292,-75.34486528,-159.3108114,-3.52939,-2.240906,1.46
2018/5/25,-79.24211705,-76.24257068,-75.2859874,-160.1406477,-3.05481,-1.150574,1.61
2018/5/26,-78.11019641,-74.52105774,-69.16037149,-159.9994125,-2.849214,-1.13849,1.77
2018/5/27,-76.85360317,-73.224664,-67.98773026,-160.1834736,-2.772706,-0.979034,1.93
2018/5/28,-77.27713092,-73.91798801,-72.90405549,-160.1743579,-2.830446,-0.952118,2.07
2018/5/29,-77.91175616,-75.52672961,-79.28247839,-162.2194956,-2.780854,-1.015504,2.14
2018/5/30,-77.25898647,-74.24411514,-82.40646017,-161.102116,-2.676698,-0.964082,2.2
2018/5/31,-75.48133389,-75.22602619,-81.82181224,-161.5453068,-3.322144,-2.046204,2.27
2018/6/1,-77.33109924,-78.51207458,-85.1629528,-161.1289312,-3.56067,-2.336488,2.35
2018/6/2,-78.45425368,-80.00218662,-88.08485279,-164.9147908,-3.341798,-2.535858,2.37
2018/6/3,-79.34019134,-80.93850826,-93.56119193,-165.0369002,-3.220154,-1.99942,2.39
2018/6/4,-80.76818436,-80.13996021,-96.27007819,-162.2419058,-2.987152,-1.325348,2.39
2018/6/5,-80.55200891,-76.56530731,-90.96734547,-161.4998404,-2.889314,-1.303772,2.36
2018/6/6,-77.79143875,-76.62127332,-88.29568153,-162.3427523,-2.777254,-1.30774,2.32
2018/6/7,-76.92891764,-76.74513012,-86.85802097,-162.0391432,-2.374024,-0.428834,2.25
2018/6/8,-75.20968454,-74.30779032,-83.02359162,-159.9092504,-1.983522,0.39334,2.2
2018/6/9,-72.84062148,-70.72771827,-74.70984837,-158.1596594,-1.938202,0.320892,2.22
2018/6/10,-72.07794446,-71.45458297,-76.92664937,-158.2887586,-2.380402,-0.83133,2.22
2018/6/11,-72.80720738,-72.4002872,-81.89571276,-157.6183379,-2.167786,-0.367982,2.22
2018/6/12,-72.05884618,-71.66809564,-82.9289444,-160.5769696,-1.736176,0.346832,2.13
2018/6/13,-70.28542718,-69.50164789,-81.71607491,-159.3955461,-1.224214,1.038544,2
2018/6/14,-67.41660239,-66.62357801,-81.59020191,-157.1748025,-1.384736,0.40042,1.81
2018/6/15,-61.67617806,-64.86122071,-80.98350601,-153.3374263,-0.656526,2.268738,1.63
2018/6/16,-59.07839918,-62.46778399,-81.45765475,-152.3216786,-0.064026,3.161926,1.44
2018/6/17,-56.81880341,-59.70665152,-81.47925196,-149.920183,-0.021242,3.04605,1.21
2018/6/18,-54.38433858,-58.45744754,-81.70226965,-147.2729987,-0.04712,2.831512,1.06
2018/6/19,-52.94390257,-56.82042496,-79.8953733,-145.3981127,-0.000214,2.83609,0.97
2018/6/20,-52.70728238,-57.06214314,-75.33710154,-145.1077355,-0.93039,0.907256,0.86
2018/6/21,-53.90668506,-57.9012119,-73.01747847,-145.3550666,-1.026674,0.882628,0.75
2018/6/22,-55.64882324,-58.85388029,-72.24652665,-145.1672836,-0.784242,0.99469,0.71
2018/6/23,-54.47414507,-58.53330597,-69.81618791,-144.8912013,-1.455934,-0.434418,0.83
2018/6/24,-56.35236046,-59.15748404,-67.81169556,-146.2924139,-1.07538,0.836852,0.89
2018/6/26,-51.85700237,-56.89644511,-57.55083349,-144.9586628,0.10266,3.041718,1.06
2018/6/27,-50.55964572,-55.89585545,-52.68188955,-143.6276188,0.514038,3.49414,1.1
2018/6/28,-50.20747853,-54.02474851,-49.67804737,-144.8326721,0.750762,3.842466,1.09
2018/6/29,-45.68906791,-51.9138492,-47.53342398,-140.5348249,0.527282,3.118774,1.08
2018/6/30,-46.02074752,-50.50569677,-45.52032441,-141.6037239,0.944976,3.744626,1.14
2018/7/1,-44.51123403,-50.39124336,-46.59501138,-140.2236501,0.130676,1.976836,1.31
2018/7/2,-45.86442897,-51.76891113,-48.77086701,-140.1877002,0.142822,2.22351,1.54
2018/7/3,-45.6323653,-53.76104952,-47.14978469,-140.9137492,0.155638,2.276672,1.81
2018/7/4,-46.2803245,-55.62418544,-44.10495843,-141.9299433,0.12271,2.330292,2.04
2018/7/5,-46.94452634,-55.83098117,-40.50431248,-142.2696421,0.779448,3.495972,2.29
2018/7/6,-49.28529444,-55.57240386,-39.49788491,-141.9063792,-0.118012,1.12744,2.84
2018/7/7,-51.21651755,-55.30712251,-41.25594946,-142.6117558,0.101104,2.27652,3.19
2018/7/8,-52.17812381,-58.64270735,-44.6389002,-146.372418,-0.183106,1.556426,3.58
2018/7/9,-55.04085515,-59.0721144,-45.23644393,-148.031381,-0.432862,1.04248,4.01
2018/7/10,-55.81156527,-60.44006845,-42.77628357,-150.4987502,-0.056856,1.625152,4.39
2018/7/11,-54.08464098,-61.57834416,-42.02057532,-147.360971,0.61438,3.273926,4.65
2018/7/12,-46.75650686,-63.25498933,-37.29528896,-151.9161791,1.096984,4.293608,4.85
2018/7/13,-52.96421458,-64.13267537,-44.13924466,-151.0908149,0.438476,2.606018,5.06
2018/7/14,-56.30353247,-57.00871727,-42.13137456,-147.6349706,1.08966,4.056364,5.2
2018/7/15,-53.21514376,-61.507726,-48.20430642,-146.2491566,1.269928,4.202878,5.35
2018/7/16,-53.00832263,-60.92132844,-49.4219492,-147.2122336,1.325316,4.194394,5.47
2018/7/17,-42.29877295,-63.34898793,-49.95495796,-153.0324494,1.525818,4.353726,5.52
2018/7/18,-48.80671022,-60.54517452,-51.90974299,-150.8404024,1.783782,4.648038,5.55
2018/7/19,-50.8120626,-56.70149929,-58.90155222,-141.477616,2.205414,5.444366,5.57
2018/7/20,-50.7357406,-47.17185047,-54.10314203,-142.6724587,2.450256,5.736234,5.59
2018/7/21,-38.78871463,-52.2379692,-57.14423885,-148.2452835,2.811614,6.240018,5.54
2018/7/22,-39.37976597,-53.16853513,-63.94159427,-143.9733513,2.745238,5.911098,5.44
2018/7/23,-33.34309032,-51.45487798,-62.58495749,-141.802786,2.811644,6.165402,5.28
2018/7/24,-33.33622917,-55.05706293,-69.98167168,-144.9515295,2.881652,6.07089,5.17
2018/7/25,-34.68565621,-54.47169294,-70.96736495,-141.7003159,2.883238,6.189054,5.06
2018/7/26,-41.30235553,-53.14545298,-71.28024939,-138.6632047,3.12213,6.210262,4.94
2018/7/27,-41.65913986,-40.91735639,-62.28888985,-136.0503153,3.129852,6.123014,4.79
2018/7/28,-34.51823948,-40.94281701,-57.121556,-143.1752418,2.855742,5.445738,4.68
2018/7/29,-31.04364162,-46.30402836,-63.11991453,-144.7846487,2.45935,4.663114,4.55
2018/7/30,-33.57566274,-45.99823913,-63.45252395,-141.4924112,2.237212,4.085112,4.43
2018/7/31,-33.08678534,-47.31121149,-63.47092566,-142.2789066,2.531188,4.884916,4.36
2018/8/1,-33.50841998,-48.54149837,-64.55750505,-141.2076367,2.31552,4.159726,4.31
